CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,Conversion
14048,42,Female,20557,Social Media,Conversion,9718.25,0.2608,0.0418,18,1.4112,1.8768,67,13,5,3,1047,1
14049,37,Male,127776,SEO,Awareness,9370.87,0.1395,0.0625,13,6.0722,14.5384,25,17,8,5,3602,1
14050,66,Female,64383,SEO,Retention,9350.63,0.2704,0.0579,3,5.073,13.696,13,4,0,3,2134,1
14051,69,Male,26040,PPC,Conversion,8804.85,0.0366,0.0187,1,4.8888,10.6455,83,4,5,9,4726,1
14052,39,Female,66652,PPC,Awareness,6637.23,0.0608,0.0975,9,9.7234,5.1007,99,19,3,2,4973,1
14053,38,Male,119432,Social Media,Conversion,2288.97,0.2565,0.1093,28,3.3659,5.6642,24,3,8,5,4163,1
14054,50,Female,136048,PPC,Conversion,589.89,0.2476,0.1185,14,5.3919,1.7633,73,4,8,0,618,1
14055,69,Male,80941,PPC,Conversion,1083.28,0.0986,0.0978,30,2.9201,4.0819,98,1,6,4,1583,1
14056,55,Female,107340,SEO,Consideration,3307.53,0.1831,0.1752,32,3.8961,5.6188,63,13,0,5,1732,1
14057,32,Female,94828,Email,Conversion,5088.44,0.121,0.0172,28,7.893,6.995,68,14,2,5,3193,1
14058,63,Male,46110,Referral,Retention,9933.21,0.013,0.1266,10,2.7757,7.2319,67,5,0,2,484,0
14059,69,Female,25349,Referral,Awareness,4410.89,0.0176,0.1746,47,7.0884,13.334,19,1,4,4,3889,1
14060,32,Female,50374,PPC,Awareness,5294.0,0.0257,0.0178,44,2.1668,7.0224,86,8,6,2,2625,1
14061,63,Male,104545,PPC,Consideration,6982.06,0.1823,0.1043,39,2.7152,14.3827,42,10,4,4,4201,1
14062,42,Male,130623,Referral,Consideration,1889.27,0.091,0.1219,8,1.2078,1.7153,4,4,2,2,3028,0
14063,38,Female,62591,SEO,Consideration,9334.99,0.0517,0.0463,46,6.6742,3.5592,92,10,4,1,715,0
14064,41,Male,20057,Referral,Conversion,5337.44,0.2829,0.058,28,9.9129,6.1258,92,2,8,7,971,1
14065,22,Male,144007,Referral,Conversion,2834.94,0.0452,0.1593,36,6.9083,13.3782,31,13,2,3,840,1
14066,23,Male,94039,Referral,Retention,9357.58,0.2055,0.1178,20,9.3099,2.2721,85,8,9,7,2436,1
14067,66,Female,113829,PPC,Awareness,6291.96,0.2693,0.07,30,5.7377,5.6484,44,18,5,7,1809,1
14068,60,Female,140536,PPC,Awareness,4888.53,0.0575,0.1553,21,7.1226,2.1265,42,16,1,5,376,0
14069,65,Male,84578,Referral,Conversion,5843.54,0.0723,0.1519,17,9.3298,11.7229,70,16,3,5,3520,1
14070,61,Female,128497,PPC,Awareness,7508.19,0.1764,0.0756,1,1.776,4.5958,96,13,6,3,437,1
14071,64,Female,39121,Referral,Conversion,1629.93,0.1575,0.1028,21,6.3769,6.7985,21,13,8,5,4179,1
14072,40,Male,25493,SEO,Consideration,8661.82,0.1611,0.1363,36,6.1798,12.3528,40,9,3,5,787,1
14073,21,Male,148758,PPC,Conversion,9599.12,0.1709,0.0752,19,1.2984,2.9337,57,6,9,9,1211,1
14074,44,Female,122181,Email,Retention,5713.3,0.2855,0.1295,47,2.4058,14.2339,58,12,2,4,3898,1
14075,35,Female,87818,PPC,Conversion,6854.48,0.0256,0.0577,47,5.9711,6.212,27,2,6,9,232,1
14076,38,Male,108706,SEO,Conversion,8612.35,0.2305,0.0655,3,5.4791,5.2908,84,5,1,5,1384,1
14077,45,Female,129679,SEO,Awareness,3810.63,0.0774,0.069,25,4.0945,3.266,54,9,3,9,4711,1
14078,52,Female,140196,PPC,Conversion,9929.03,0.1184,0.1879,19,7.2795,7.2789,50,4,4,4,2443,1
14079,39,Male,21431,Social Media,Retention,6836.96,0.0359,0.1684,21,4.2421,14.7201,35,5,2,7,1733,1
14080,57,Female,80469,Referral,Conversion,4297.59,0.1392,0.1174,42,7.9198,7.6193,67,7,4,3,4418,1
14081,40,Female,82241,Referral,Conversion,6805.65,0.2432,0.1171,19,8.2831,7.056,42,4,1,7,1829,1
14082,20,Female,65294,SEO,Consideration,5264.63,0.0386,0.0207,28,6.8012,0.6106,5,9,7,7,4661,1
14083,57,Female,120079,PPC,Conversion,1205.25,0.0899,0.1334,47,3.5108,4.6712,82,0,4,2,4318,1
14084,67,Male,144198,Social Media,Conversion,7979.07,0.1182,0.0723,30,8.2239,3.8047,50,12,7,4,547,1
14085,27,Female,106127,Email,Conversion,5687.32,0.0401,0.1263,22,3.2661,1.0652,52,4,2,6,3769,1
14086,42,Female,31351,Referral,Retention,7978.87,0.2311,0.1696,43,3.7271,6.9675,10,18,1,9,1427,1
14087,69,Female,52483,Social Media,Awareness,1633.63,0.2382,0.0186,37,6.4792,2.4663,49,15,8,7,2113,1
14088,66,Male,51195,Referral,Consideration,5429.74,0.2524,0.1253,15,7.2014,7.7932,16,17,4,6,2127,1
14089,25,Male,132943,PPC,Consideration,7689.58,0.1793,0.1172,18,4.3416,7.0923,45,18,7,6,1121,1
14090,28,Male,144208,Referral,Conversion,9884.22,0.1571,0.0493,10,6.3225,3.7293,81,9,9,0,362,1
14091,22,Male,122689,Email,Conversion,8855.53,0.0861,0.1328,11,3.2319,12.076,45,1,4,4,4013,1
14092,62,Male,42735,PPC,Awareness,8657.06,0.2,0.1154,35,8.1533,13.9388,76,8,5,9,956,1
14093,54,Female,35203,SEO,Conversion,2549.86,0.1389,0.1558,12,9.9292,2.4439,40,18,1,3,4337,1
14094,62,Male,23974,Social Media,Retention,8396.05,0.2915,0.031,1,7.2853,1.9119,50,11,0,9,2151,1
14095,55,Female,124209,Referral,Awareness,1775.88,0.2908,0.0943,10,3.8743,5.4996,10,11,1,5,4944,1
14096,46,Male,139365,PPC,Conversion,2061.27,0.2725,0.1996,0,4.1388,9.3514,50,2,1,8,3152,1
14097,22,Male,122769,PPC,Awareness,1190.16,0.1144,0.141,40,1.2747,9.6638,26,12,8,3,1892,1
14098,26,Male,143099,Referral,Consideration,8590.21,0.1167,0.14,9,6.8226,9.562,48,3,6,9,4151,1
14099,65,Male,105222,SEO,Conversion,1171.72,0.2573,0.0704,2,6.4002,8.8478,15,0,4,6,489,1
14100,19,Female,59713,Referral,Awareness,1467.3,0.2214,0.0278,7,9.5913,6.0938,49,0,8,1,3452,0
14101,18,Male,129362,SEO,Awareness,2534.28,0.2143,0.1904,15,4.6192,11.839,14,3,7,2,115,1
14102,57,Female,144776,Referral,Conversion,5769.36,0.0911,0.03,35,9.3963,14.3216,53,1,9,7,3007,1
14103,68,Female,32636,PPC,Awareness,8813.78,0.2517,0.1986,42,7.8422,9.0496,13,7,6,2,2231,1
14104,47,Female,55070,Email,Conversion,4240.46,0.178,0.0339,39,3.592,3.6817,78,15,4,8,2724,1
14105,28,Female,49123,Email,Conversion,5508.23,0.1396,0.0425,38,1.1479,8.6457,81,9,7,3,3861,1
14106,45,Male,140973,PPC,Retention,1748.25,0.261,0.0686,19,7.54,11.4553,75,8,9,9,3293,1
14107,61,Female,51812,Email,Retention,2732.86,0.1243,0.1074,46,5.4671,12.5304,25,6,4,2,829,1
14108,29,Female,48760,SEO,Awareness,1425.87,0.1996,0.1602,7,9.6567,10.9146,39,7,4,1,2617,1
14109,56,Male,24966,PPC,Awareness,4158.2,0.1451,0.1945,9,1.1989,13.4122,17,16,4,1,3288,1
14110,43,Male,131751,SEO,Awareness,5944.32,0.1819,0.0782,36,5.6971,14.3043,25,10,1,0,1986,1
14111,30,Male,138414,PPC,Consideration,2911.79,0.0218,0.0139,31,8.0994,7.6341,17,10,8,3,850,1
14112,25,Female,103962,SEO,Conversion,8475.36,0.1437,0.1272,26,8.108,8.344,0,14,9,6,3143,1
14113,45,Female,99698,SEO,Conversion,9814.26,0.1714,0.1451,30,7.0485,5.394,15,6,5,3,1041,1
14114,47,Male,36058,Email,Consideration,1289.53,0.1529,0.0855,2,4.5494,10.0539,20,2,1,1,2121,0
14115,26,Female,61482,PPC,Consideration,276.81,0.2557,0.0449,38,1.6052,9.1369,71,15,0,5,1701,1
14116,56,Female,129203,Referral,Awareness,7918.79,0.1002,0.0681,5,3.7158,3.0913,65,15,3,7,2452,1
14117,48,Female,22998,Email,Conversion,1987.36,0.2664,0.1346,16,6.8604,10.5682,82,13,3,1,3308,1
14118,38,Male,142659,SEO,Retention,3596.15,0.127,0.1039,9,7.9395,12.1728,92,19,4,1,234,1
14119,64,Female,81265,SEO,Retention,4002.89,0.2114,0.1513,20,8.3564,3.1251,93,17,3,5,496,1
14120,51,Female,86445,Referral,Consideration,9174.33,0.0351,0.0515,28,7.9667,2.8811,2,19,0,2,2849,1
14121,48,Female,131033,Referral,Consideration,6622.5,0.068,0.17,28,3.9141,9.7667,7,9,1,2,3937,1
14122,69,Female,138821,SEO,Conversion,502.03,0.2307,0.0396,19,7.2468,2.1845,98,3,5,7,4917,1
14123,42,Female,54648,Referral,Conversion,246.62,0.0136,0.0727,14,9.7217,12.2387,17,13,9,2,4382,1
14124,29,Male,80623,Social Media,Retention,2075.72,0.2909,0.1223,1,2.2285,9.823,89,4,8,5,1633,1
14125,18,Female,98033,Email,Conversion,3249.9,0.0653,0.15,32,7.5823,0.9699,24,5,7,0,1747,1
14126,39,Female,104480,PPC,Awareness,4896.79,0.2714,0.0606,11,4.6898,11.6709,71,3,6,2,4569,1
14127,57,Female,27527,Referral,Consideration,8394.61,0.1596,0.1901,12,3.0249,7.8935,17,10,6,4,2754,1
14128,54,Male,124000,Referral,Retention,3216.7,0.1737,0.1442,43,3.8804,7.6943,23,11,0,9,2032,1
14129,64,Male,23072,Social Media,Retention,3827.72,0.0344,0.0514,43,2.4982,5.0225,68,19,4,3,3404,1
14130,18,Female,32018,PPC,Awareness,3360.45,0.1159,0.1479,38,8.3381,4.6104,25,10,3,7,3851,1
14131,18,Male,49652,Social Media,Conversion,188.76,0.0553,0.1423,38,4.4872,7.7545,73,6,4,4,3534,1
14132,59,Male,24476,PPC,Conversion,9556.5,0.1625,0.153,37,9.4386,0.5456,10,10,5,0,1781,1
14133,59,Male,129371,Email,Consideration,1476.06,0.1697,0.184,44,9.6975,12.0291,3,6,5,9,1977,1
14134,38,Female,115768,Referral,Awareness,2947.91,0.2158,0.1452,20,9.6917,11.8682,9,1,9,9,1147,1
14135,32,Male,47482,Email,Retention,1380.1,0.2647,0.0769,40,2.4014,11.1656,11,0,4,0,2481,1
14136,34,Female,122793,PPC,Awareness,4956.38,0.1458,0.1602,15,4.1175,9.2365,73,8,2,2,1096,1
14137,39,Female,82513,Referral,Retention,9328.44,0.0777,0.1422,33,3.7935,4.7859,11,13,2,4,589,1
14138,55,Male,106411,Social Media,Awareness,1096.94,0.1067,0.1191,26,9.3041,10.0408,4,19,7,2,1711,1
14139,52,Female,36219,SEO,Conversion,4464.88,0.2557,0.0772,42,1.7783,2.3726,90,3,7,4,1242,1
14140,62,Female,50448,Social Media,Retention,321.51,0.0523,0.185,2,6.2975,4.3192,96,9,7,0,2475,0
14141,33,Female,99903,SEO,Consideration,7731.89,0.1919,0.1074,8,5.3684,1.1553,95,18,6,0,1183,1
14142,25,Female,45120,Social Media,Awareness,6448.14,0.0138,0.1293,43,9.7864,12.9624,4,18,4,6,4970,1
14143,64,Female,26855,PPC,Conversion,7027.02,0.0812,0.0889,33,9.6697,12.5111,22,19,5,4,3753,1
14144,34,Female,76553,Email,Retention,4776.13,0.1815,0.1584,18,4.816,7.0373,55,2,5,1,1521,1
14145,34,Male,88633,SEO,Conversion,9085.57,0.1424,0.0748,37,4.9724,6.8452,87,7,8,8,805,1
14146,43,Female,64585,PPC,Awareness,4154.62,0.1531,0.164,25,4.4608,13.9269,45,14,4,8,2790,1
14147,30,Female,105425,Email,Consideration,5189.44,0.2016,0.0305,22,8.1025,10.2897,1,5,6,8,604,1
14148,34,Female,21084,Email,Consideration,6983.36,0.078,0.1447,17,1.9016,10.785,93,8,8,3,4949,1
14149,55,Female,118856,Referral,Awareness,5253.55,0.0914,0.1006,44,2.0453,5.7092,73,3,8,3,3819,1
14150,34,Male,41944,Referral,Retention,1974.42,0.2085,0.1428,45,7.3422,4.7287,0,17,0,8,2719,1
14151,65,Female,53921,Referral,Conversion,3239.0,0.1661,0.111,39,1.1502,2.1584,12,15,6,0,2681,1
14152,31,Male,81282,SEO,Conversion,1013.72,0.0142,0.0355,40,7.0393,1.5516,59,3,8,7,1024,1
14153,62,Female,107393,SEO,Retention,4382.87,0.2044,0.1006,44,2.1583,13.6301,35,1,3,0,3813,1
14154,23,Male,71397,Email,Awareness,6132.98,0.1898,0.1933,48,8.0757,13.6422,61,15,2,6,3556,1
14155,52,Female,149822,SEO,Conversion,1273.45,0.0328,0.1534,37,7.6567,3.7918,62,5,0,5,1443,1
14156,63,Female,38070,Email,Conversion,6342.81,0.2268,0.067,9,2.6403,1.042,66,16,6,7,4711,1
14157,31,Female,74987,PPC,Awareness,8939.43,0.1614,0.1894,42,7.8124,5.5235,15,2,7,4,3735,1
14158,64,Female,135381,Social Media,Conversion,3443.46,0.0694,0.158,9,8.1121,14.3024,77,12,8,7,846,1
14159,25,Female,76690,Email,Retention,2298.13,0.1722,0.0792,20,9.3301,4.9233,39,1,2,5,1368,1
14160,32,Female,110011,Email,Retention,8940.76,0.1827,0.1247,37,7.52,13.046,47,3,2,8,4222,1
14161,44,Female,81134,PPC,Awareness,6950.26,0.2768,0.0911,37,8.8084,12.3373,45,8,0,2,461,1
14162,30,Female,149170,Referral,Awareness,1143.41,0.2252,0.0284,46,6.7373,14.194,4,16,4,3,139,1
14163,66,Female,107755,Referral,Retention,4140.31,0.0976,0.1631,6,6.6296,7.7023,24,12,7,6,2635,1
14164,48,Female,126993,Referral,Awareness,6773.49,0.0443,0.0463,11,7.0781,13.8684,37,6,6,1,778,1
14165,52,Male,79439,Email,Retention,5786.4,0.2574,0.097,40,4.6572,11.2565,53,13,6,5,196,1
14166,23,Female,51489,Email,Retention,6223.62,0.2554,0.1435,32,3.0572,13.0858,92,0,3,7,3405,1
14167,22,Male,43178,SEO,Retention,5714.64,0.0608,0.1871,24,4.7198,11.1335,80,8,0,2,4651,1
14168,39,Female,99019,SEO,Conversion,8000.81,0.028,0.0219,27,6.3405,7.1872,72,12,6,0,860,1
14169,66,Male,77956,Social Media,Awareness,3272.23,0.2164,0.0847,23,7.21,13.8265,81,8,2,4,321,1
14170,40,Female,67802,Social Media,Conversion,7113.78,0.2195,0.1268,47,5.1103,12.1079,75,2,4,3,1729,1
14171,42,Male,130463,SEO,Awareness,9911.69,0.0614,0.1581,30,3.971,9.7967,44,17,8,2,11,1
14172,51,Male,82778,Email,Consideration,3960.59,0.2038,0.185,17,3.222,7.504,38,12,2,5,2500,1
14173,43,Male,77719,PPC,Conversion,7931.38,0.0909,0.0101,22,2.6488,1.8721,27,15,1,4,1739,1
14174,64,Male,53573,SEO,Conversion,2536.48,0.0856,0.1293,6,5.2873,12.3244,52,14,9,2,1440,1
14175,22,Female,53688,Email,Conversion,2890.78,0.1041,0.0113,49,7.3575,6.5373,53,18,7,1,1337,1
14176,43,Male,131466,SEO,Consideration,9355.15,0.1609,0.1596,7,8.4686,5.7117,95,9,1,2,1200,1
14177,37,Male,138292,Referral,Awareness,356.79,0.2433,0.0384,14,4.1078,3.8443,19,8,5,9,3234,1
14178,23,Male,117065,SEO,Consideration,2252.53,0.1546,0.18,37,6.5005,8.3536,54,11,5,3,844,1
14179,23,Female,119747,Referral,Awareness,4880.91,0.0964,0.0395,27,5.2994,12.5332,64,7,1,8,3337,1
14180,67,Female,125352,Email,Awareness,4078.29,0.2664,0.1552,26,9.6964,4.6992,75,9,4,5,958,1
14181,35,Male,66475,Referral,Awareness,6328.78,0.026,0.065,20,8.9415,13.8496,21,1,0,5,462,1
14182,21,Female,70697,SEO,Awareness,2007.95,0.2412,0.1159,43,8.9405,6.2557,50,14,6,0,4517,1
14183,34,Female,53978,Referral,Awareness,798.42,0.2375,0.1256,26,6.2128,14.5565,71,19,1,9,968,1
14184,31,Male,49677,PPC,Consideration,3756.4,0.0835,0.0493,46,4.9315,10.3111,11,15,8,3,4412,1
14185,31,Female,101540,Referral,Conversion,5291.12,0.0675,0.0668,46,6.8667,5.8246,58,9,0,2,2777,1
14186,30,Male,30272,Referral,Consideration,5663.82,0.2637,0.0304,41,2.4369,14.7627,53,12,3,3,1217,1
14187,24,Female,26212,Social Media,Conversion,6054.79,0.1721,0.011,40,8.9468,9.1175,52,10,5,1,545,1
14188,61,Male,41071,PPC,Conversion,5531.75,0.0233,0.0555,13,3.4411,11.6454,87,15,2,9,3856,1
14189,32,Female,139998,Email,Retention,2532.94,0.2683,0.108,20,8.4421,7.051,37,13,5,8,4433,1
14190,36,Male,128644,Referral,Conversion,7669.04,0.1112,0.1456,13,3.6865,2.2297,91,7,3,5,363,1
14191,60,Female,95236,PPC,Consideration,969.02,0.1092,0.1608,48,5.6982,14.4785,11,18,1,0,1620,1
14192,64,Female,115516,Email,Retention,2063.7,0.1966,0.0233,42,7.9505,5.165,94,1,9,3,2173,1
14193,61,Male,37297,PPC,Awareness,7419.84,0.2018,0.0618,5,4.5437,13.8098,91,3,4,4,3949,1
14194,52,Female,71932,Social Media,Awareness,2869.29,0.1125,0.1563,11,4.222,13.6596,72,17,9,1,1791,1
14195,34,Male,126885,Email,Conversion,4985.39,0.0516,0.1014,27,8.9908,1.8775,85,15,7,6,3682,1
14196,52,Female,76884,Email,Awareness,3339.26,0.1702,0.0446,48,1.6202,2.1632,6,6,1,3,1507,0
14197,36,Male,48625,Referral,Awareness,5119.11,0.1913,0.0845,28,8.5738,9.3747,67,9,5,4,1804,1
14198,37,Male,48831,SEO,Retention,3531.89,0.2595,0.0613,36,9.3538,1.0204,28,5,7,7,1234,1
14199,53,Female,139675,Email,Consideration,9942.66,0.1505,0.0196,37,6.0684,6.6068,44,0,5,6,3982,1
14200,52,Female,138313,Email,Awareness,3639.03,0.1973,0.1551,2,7.2637,8.153,9,17,4,2,1606,1
14201,49,Female,143950,Social Media,Awareness,6307.79,0.0258,0.0654,32,8.753,3.3534,84,13,2,4,2167,1
14202,65,Male,76478,Social Media,Consideration,8894.6,0.2694,0.1896,49,4.9198,11.6675,3,9,7,7,4970,1
14203,61,Male,82909,Social Media,Retention,6415.56,0.1049,0.1787,45,8.9091,6.7579,23,12,9,9,4620,1
14204,57,Female,49367,Referral,Retention,5701.99,0.1933,0.1461,11,4.3504,6.6356,84,5,1,3,488,1
14205,41,Female,65813,Email,Awareness,5735.37,0.2757,0.0721,11,3.7582,3.8981,81,9,9,6,4079,1
14206,34,Male,120874,Social Media,Conversion,5014.96,0.2451,0.0632,10,9.8488,13.3731,25,1,8,8,2373,1
14207,24,Male,40121,Social Media,Consideration,8095.05,0.1949,0.1003,27,1.2803,0.6627,55,0,7,1,4815,1
14208,60,Male,55547,PPC,Retention,599.2,0.214,0.0774,34,3.876,0.5999,71,5,5,4,196,1
14209,67,Male,83642,PPC,Awareness,8862.79,0.2771,0.1812,33,5.127,14.9341,22,18,8,0,1996,1
14210,18,Male,44914,Social Media,Retention,5904.29,0.2455,0.0335,21,3.798,0.8057,8,16,5,5,793,1
14211,52,Male,136664,Referral,Awareness,8503.84,0.1869,0.1476,38,3.5395,2.7496,24,0,7,6,4654,1
14212,49,Female,129932,SEO,Consideration,202.89,0.201,0.1261,22,4.3361,13.3024,99,14,4,5,656,1
14213,53,Female,37178,PPC,Conversion,8705.84,0.0527,0.1632,11,4.5825,9.428,31,13,6,5,1866,1
14214,30,Male,87258,PPC,Consideration,1289.36,0.1463,0.1131,18,1.6444,9.5624,6,2,1,5,2765,1
14215,23,Male,99421,Email,Retention,7240.06,0.0973,0.1296,30,7.9772,7.398,96,9,0,7,4022,1
14216,31,Male,80563,Email,Retention,4223.56,0.1353,0.1929,12,2.5142,2.6837,58,6,7,8,3349,1
14217,54,Female,70050,Social Media,Retention,6842.62,0.2021,0.0275,18,1.3692,5.8233,58,17,4,3,4646,1
14218,65,Female,82607,Email,Conversion,6319.08,0.0533,0.0299,35,6.3134,10.9098,94,3,8,2,862,1
14219,32,Female,85638,Email,Consideration,1717.63,0.015,0.0848,21,7.0173,7.5378,61,19,6,6,104,1
14220,64,Female,112971,SEO,Awareness,5194.68,0.1251,0.0998,43,7.8425,11.0822,16,11,3,7,3496,1
14221,21,Female,147068,Referral,Consideration,2844.58,0.1034,0.048,29,1.7901,0.6052,34,6,4,2,866,0
14222,57,Male,33262,Social Media,Consideration,5648.32,0.1319,0.0257,3,2.5455,10.0086,85,13,2,5,301,0
14223,33,Male,27453,SEO,Conversion,7406.23,0.2801,0.0142,12,2.6409,9.0978,57,1,4,6,4828,1
14224,45,Female,127943,Social Media,Consideration,904.46,0.2151,0.1553,19,6.3428,14.6286,28,16,9,6,796,1
14225,33,Male,65174,Referral,Retention,5206.05,0.105,0.1022,38,9.0075,13.6517,62,5,3,1,2523,1
14226,21,Female,136720,Social Media,Conversion,6214.54,0.062,0.1702,5,7.3578,9.2047,55,18,2,7,1348,1
14227,62,Female,97760,Email,Retention,3024.14,0.1894,0.0786,43,3.8324,8.8549,62,5,7,9,623,1
14228,43,Female,26172,Referral,Retention,9534.73,0.2007,0.1437,11,8.6784,1.8423,81,1,3,5,1209,1
14229,45,Male,96788,SEO,Consideration,5251.0,0.1503,0.1028,15,7.0281,14.1455,46,12,9,5,283,1
14230,49,Female,37918,SEO,Awareness,1906.92,0.0717,0.1263,44,7.196,10.75,73,14,3,2,2974,1
14231,62,Female,27197,PPC,Consideration,1167.1,0.0183,0.0803,16,9.6162,7.7821,14,9,7,5,575,1
14232,19,Female,117127,SEO,Awareness,5462.43,0.087,0.0254,7,9.5533,12.933,56,7,4,8,91,1
14233,48,Female,33677,PPC,Conversion,3814.86,0.1426,0.19,32,4.4711,11.0951,6,4,4,5,1177,1
14234,20,Female,31039,Email,Conversion,2006.22,0.2385,0.1689,43,6.7225,8.6718,77,13,4,3,2395,1
14235,25,Male,47785,SEO,Conversion,403.92,0.2576,0.0693,38,2.8182,8.3173,89,5,5,8,1445,1
14236,41,Female,24570,Referral,Retention,5709.34,0.1298,0.1922,11,4.7072,13.9311,17,11,4,5,2942,1
14237,32,Male,92242,PPC,Retention,6026.14,0.2409,0.0671,25,3.4607,12.087,81,2,0,5,4498,1
14238,60,Male,31655,SEO,Conversion,1503.85,0.2981,0.0942,18,4.3063,6.3447,5,14,0,7,988,1
14239,48,Female,118738,Email,Consideration,6057.21,0.2178,0.1535,12,7.0787,9.618,42,17,5,1,983,1
14240,26,Female,67907,Referral,Retention,9524.53,0.2213,0.0687,9,2.8922,3.3472,88,0,1,1,1237,0
14241,56,Male,29449,Referral,Retention,9785.13,0.2738,0.0717,33,2.623,14.0322,56,14,2,9,3847,1
14242,62,Male,44630,Email,Consideration,8896.08,0.1081,0.0879,30,4.414,10.5811,40,16,5,4,4499,1
14243,19,Male,94658,SEO,Retention,8090.08,0.0132,0.099,26,1.8832,14.4204,75,7,1,8,4374,1
14244,25,Female,66371,Social Media,Consideration,2172.74,0.2962,0.0335,2,8.325,4.7335,50,12,5,0,155,0
14245,24,Male,30991,SEO,Awareness,1648.71,0.1522,0.0133,43,9.6265,5.0701,60,5,5,0,1686,1
14246,61,Male,44887,PPC,Consideration,4504.98,0.2378,0.1846,4,8.212,12.5656,93,13,1,1,660,0
14247,68,Male,33859,PPC,Awareness,6234.35,0.2456,0.0771,4,5.7827,4.2966,18,18,9,3,3352,1
14248,56,Female,43640,SEO,Retention,8521.72,0.1253,0.0293,36,7.0672,5.6859,20,8,1,6,2848,1
14249,59,Female,68339,PPC,Awareness,2396.43,0.167,0.1542,6,8.2502,13.3224,79,0,6,2,2617,1
14250,33,Male,111068,Social Media,Consideration,4848.51,0.1666,0.0661,39,1.6141,8.0074,34,0,8,2,3540,1
14251,52,Female,124765,Social Media,Awareness,6509.66,0.0739,0.0445,47,4.7631,4.8556,70,12,0,5,720,0
14252,47,Male,73235,Referral,Conversion,4511.38,0.0441,0.1929,41,2.294,6.4353,53,6,7,9,4458,1
14253,27,Female,124300,PPC,Consideration,4596.52,0.1676,0.1849,12,1.8167,10.8227,82,0,3,2,4281,1
14254,55,Female,123156,SEO,Consideration,2328.66,0.0448,0.0301,33,7.8308,2.8006,25,3,5,6,3245,0
14255,35,Male,22512,Referral,Awareness,9867.94,0.1104,0.1809,35,8.7226,14.4513,40,17,2,6,3412,1
14256,67,Male,100982,Social Media,Retention,4804.41,0.064,0.1793,33,1.7542,7.6473,81,2,9,3,3394,1
14257,22,Female,41912,Referral,Retention,5374.15,0.215,0.1305,2,2.6092,11.5914,11,6,0,9,3171,1
14258,46,Male,119567,Email,Consideration,2263.74,0.2629,0.1107,9,2.9874,10.6785,4,17,0,4,3008,1
14259,56,Female,140639,PPC,Consideration,5189.95,0.1776,0.0513,42,8.7126,10.3707,25,0,4,4,1808,1
14260,51,Male,55515,SEO,Awareness,2627.96,0.1289,0.0331,34,9.2221,6.5907,4,17,3,0,2020,1
14261,60,Male,35416,Social Media,Consideration,2103.13,0.299,0.1252,36,7.8848,1.114,37,8,7,9,3061,1
14262,62,Female,92816,Referral,Consideration,2829.65,0.0162,0.1662,5,8.1674,11.251,81,7,2,9,666,0
14263,40,Female,96510,SEO,Retention,127.32,0.0983,0.1408,20,4.0842,14.3298,5,16,2,2,1894,1
14264,22,Female,135781,PPC,Consideration,5744.5,0.0908,0.0444,44,4.6748,7.8229,0,1,1,4,1037,1
14265,47,Male,63746,SEO,Awareness,3936.05,0.1133,0.0651,4,3.5244,14.3306,74,3,8,4,1156,1
14266,23,Female,63775,PPC,Consideration,8997.02,0.0769,0.1138,2,9.6254,8.2561,79,14,4,5,297,1
14267,63,Female,122067,PPC,Consideration,503.0,0.0866,0.1287,19,7.5489,2.9269,89,7,8,0,282,0
14268,61,Female,142039,PPC,Consideration,527.68,0.0847,0.0237,29,4.0721,3.9722,38,14,6,5,2003,1
14269,21,Female,32227,Referral,Conversion,8870.15,0.1567,0.1267,11,2.2211,13.0384,48,6,7,4,973,1
14270,46,Male,33031,PPC,Consideration,1353.78,0.1234,0.1499,34,2.7533,9.5122,81,8,6,8,614,1
14271,40,Female,128819,SEO,Awareness,121.39,0.1954,0.0445,31,2.8368,6.5087,99,19,4,3,4649,1
14272,23,Female,53000,Email,Retention,1871.25,0.1592,0.0568,18,6.5333,12.0911,36,11,1,5,4583,1
14273,49,Male,71253,SEO,Retention,8256.37,0.0632,0.0592,14,9.1266,9.8048,89,3,7,6,1092,1
14274,59,Female,130848,Referral,Conversion,8046.87,0.2449,0.1886,9,8.8181,13.1481,96,13,4,1,2974,1
14275,35,Male,87564,PPC,Awareness,3467.31,0.1469,0.0873,25,1.6275,14.5787,0,10,7,5,1335,1
14276,32,Male,140921,Email,Retention,6713.51,0.0544,0.1108,5,7.3815,9.9429,90,18,4,4,3334,1
14277,57,Female,115969,Referral,Retention,5121.77,0.0584,0.1476,47,2.5092,14.5755,36,13,0,7,1825,1
14278,49,Male,142614,Social Media,Consideration,9056.88,0.2411,0.0806,46,3.7932,7.3206,85,10,9,5,3526,1
14279,26,Male,38313,Social Media,Consideration,658.59,0.2139,0.0301,25,5.8943,12.6798,18,19,8,3,173,1
14280,54,Female,134326,Social Media,Consideration,8150.47,0.1569,0.1343,1,8.5683,13.6435,76,12,4,0,2203,1
14281,27,Female,95186,Email,Conversion,1788.93,0.0988,0.1368,48,3.1307,1.155,36,13,1,2,3116,1
14282,37,Female,111760,SEO,Consideration,3977.05,0.1436,0.0595,47,8.8645,13.0438,55,12,3,2,1631,1
